"TIME","GEO","INDIC_TO","UNIT","NACE_R2","Value"
"2014","Portugal","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,580,281"
"2014","Portugal","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","831,622"
"2014","Portugal","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","1,748,659"
"2014","Portugal","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","54,979,437"
"2014","Portugal","Nights spent, total","Number","Hotels and similar accommodation","47,450,257"
"2014","Portugal","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","7,529,180"
"2014","Portugal","Nights spent, total","Number","Holiday and other short-stay accommodation","1,892,099"
"2014","Portugal","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","5,637,081"
"2014","Romania","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","16,467,780"
"2014","Romania","Total nights spent by residents","Number","Hotels and similar accommodation","13,813,061"
"2014","Romania","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,654,719"
"2014","Romania","Total nights spent by residents","Number","Holiday and other short-stay accommodation","2,506,487"
"2014","Romania","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","148,232"
"2014","Romania","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,762,465"
"2014","Romania","Total nights spent by non-residents","Number","Hotels and similar accommodation","3,503,522"
"2014","Romania","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","258,943"
"2014","Romania","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","250,036"
"2014","Romania","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","8,907"
"2014","Romania","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","20,230,245"
"2014","Romania","Nights spent, total","Number","Hotels and similar accommodation","17,316,583"
"2014","Romania","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,913,662"
"2014","Romania","Nights spent, total","Number","Holiday and other short-stay accommodation","2,756,523"
"2014","Romania","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","157,139"
"2014","Slovenia","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,465,829"
"2014","Slovenia","Total nights spent by residents","Number","Hotels and similar accommodation","1,945,189"
"2014","Slovenia","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,520,640"
"2014","Slovenia","Total nights spent by residents","Number","Holiday and other short-stay accommodation","1,035,095"
"2014","Slovenia","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","485,545"
"2014","Slovenia","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6,004,623"
"2014","Slovenia","Total nights spent by non-residents","Number","Hotels and similar accommodation","4,294,013"
"2014","Slovenia","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,710,610"
"2014","Slovenia","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","977,206"
"2014","Slovenia","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","733,404"
"2014","Slovenia","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","9,470,452"
"2014","Slovenia","Nights spent, total","Number","Hotels and similar accommodation","6,239,202"
"2014","Slovenia","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,231,250"
"2014","Slovenia","Nights spent, total","Number","Holiday and other short-stay accommodation","2,012,301"
"2014","Slovenia","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","1,218,949"
"2014","Slovakia","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6,928,868"
"2014","Slovakia","Total nights spent by residents","Number","Hotels and similar accommodation","4,137,568"
"2014","Slovakia","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,791,300"
"2014","Slovakia","Total nights spent by residents","Number","Holiday and other short-stay accommodation","2,721,610"
"2014","Slovakia","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","69,690"
"2014","Slovakia","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,852,147"
"2014","Slovakia","Total nights spent by non-residents","Number","Hotels and similar accommodation","3,171,407"
"2014","Slovakia","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","680,740"
"2014","Slovakia","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","566,571"
"2014","Slovakia","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","114,169"
"2014","Slovakia","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","10,781,015"
"2014","Slovakia","Nights spent, total","Number","Hotels and similar accommodation","7,308,975"
"2014","Slovakia","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,472,040"
"2014","Slovakia","Nights spent, total","Number","Holiday and other short-stay accommodation","3,288,181"
"2014","Slovakia","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","183,859"
"2014","Finland","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","14,075,320"
"2014","Finland","Total nights spent by residents","Number","Hotels and similar accommodation","11,170,690"
"2014","Finland","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,904,630"
"2014","Finland","Total nights spent by residents","Number","Holiday and other short-stay accommodation","1,273,028"
"2014","Finland","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","1,631,602"
"2014","Finland","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5,710,702"
"2014","Finland","Total nights spent by non-residents","Number","Hotels and similar accommodation","4,795,215"
"2014","Finland","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","915,487"
"2014","Finland","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","573,218"
"2014","Finland","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","342,269"
"2014","Finland","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","19,786,022"
"2014","Finland","Nights spent, total","Number","Hotels and similar accommodation","15,965,905"
"2014","Finland","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,820,117"
"2014","Finland","Nights spent, total","Number","Holiday and other short-stay accommodation","1,846,246"
"2014","Finland","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","1,973,871"
"2014","Sweden","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","40,019,659"
"2014","Sweden","Total nights spent by residents","Number","Hotels and similar accommodation","23,652,182"
"2014","Sweden","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","16,367,477"
"2014","Sweden","Total nights spent by residents","Number","Holiday and other short-stay accommodation","4,721,318"
"2014","Sweden","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","11,646,159"
"2014","Sweden","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","12,260,712"
"2014","Sweden","Total nights spent by non-residents","Number","Hotels and similar accommodation","7,421,430"
"2014","Sweden","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","4,839,282"
"2014","Sweden","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","1,438,473"
"2014","Sweden","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","3,400,809"
"2014","Sweden","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","52,280,371"
"2014","Sweden","Nights spent, total","Number","Hotels and similar accommodation","31,073,612"
"2014","Sweden","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","21,206,759"
"2014","Sweden","Nights spent, total","Number","Holiday and other short-stay accommodation","6,159,791"
"2014","Sweden","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","15,046,968"
"2014","United Kingdom","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","United Kingdom","Total nights spent by residents","Number","Hotels and similar accommodation",":"
"2014","United Kingdom","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","United Kingdom","Total nights spent by residents","Number","Holiday and other short-stay accommodation",":"
"2014","United Kingdom","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2014","United Kingdom","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","United Kingdom","Total nights spent by non-residents","Number","Hotels and similar accommodation",":"
"2014","United Kingdom","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","United Kingdom","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation",":"
"2014","United Kingdom","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2014","United Kingdom","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","United Kingdom","Nights spent, total","Number","Hotels and similar accommodation",":"
"2014","United Kingdom","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","United Kingdom","Nights spent, total","Number","Holiday and other short-stay accommodation",":"
"2014","United Kingdom","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Iceland","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,085,049"
"2014","Iceland","Total nights spent by residents","Number","Hotels and similar accommodation","499,907"
"2014","Iceland","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","585,142"
"2014","Iceland","Total nights spent by residents","Number","Holiday and other short-stay accommodation","170,157"
"2014","Iceland","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","414,985"
"2014","Iceland","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","4,404,834"
"2014","Iceland","Total nights spent by non-residents","Number","Hotels and similar accommodation","2,787,254"
"2014","Iceland","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,617,580"
"2014","Iceland","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","1,086,267"
"2014","Iceland","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","531,313"
"2014","Iceland","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5,489,883"
"2014","Iceland","Nights spent, total","Number","Hotels and similar accommodation","3,287,161"
"2014","Iceland","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,202,722"
"2014","Iceland","Nights spent, total","Number","Holiday and other short-stay accommodation","1,256,424"
"2014","Iceland","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","946,298"
"2014","Liechtenstein","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,070"
"2014","Liechtenstein","Total nights spent by residents","Number","Hotels and similar accommodation","978"
"2014","Liechtenstein","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,092"
"2014","Liechtenstein","Total nights spent by residents","Number","Holiday and other short-stay accommodation","1,088"
"2014","Liechtenstein","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","4"
"2014","Liechtenstein","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","130,202"
"2014","Liechtenstein","Total nights spent by non-residents","Number","Hotels and similar accommodation","108,994"
"2014","Liechtenstein","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","21,208"
"2014","Liechtenstein","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","19,650"
"2014","Liechtenstein","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","1,558"
"2014","Liechtenstein","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","132,272"
"2014","Liechtenstein","Nights spent, total","Number","Hotels and similar accommodation","109,972"
"2014","Liechtenstein","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","22,300"
"2014","Liechtenstein","Nights spent, total","Number","Holiday and other short-stay accommodation","20,738"
"2014","Liechtenstein","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","1,562"
"2014","Norway","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","22,162,724"
"2014","Norway","Total nights spent by residents","Number","Hotels and similar accommodation","15,007,069"
"2014","Norway","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","7,155,655"
"2014","Norway","Total nights spent by residents","Number","Holiday and other short-stay accommodation","1,476,959"
"2014","Norway","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","5,678,696"
"2014","Norway","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","8,451,333"
"2014","Norway","Total nights spent by non-residents","Number","Hotels and similar accommodation","5,581,658"
"2014","Norway","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,869,675"
"2014","Norway","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","1,358,144"
"2014","Norway","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","1,511,531"
"2014","Norway","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","30,614,057"
"2014","Norway","Nights spent, total","Number","Hotels and similar accommodation","20,588,727"
"2014","Norway","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","10,025,330"
"2014","Norway","Nights spent, total","Number","Holiday and other short-stay accommodation","2,835,103"
"2014","Norway","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","7,190,227"
"2014","Switzerland","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Switzerland","Total nights spent by residents","Number","Hotels and similar accommodation","16,050,906"
"2014","Switzerland","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Switzerland","Total nights spent by residents","Number","Holiday and other short-stay accommodation",":"
"2014","Switzerland","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","1,630,565"
"2014","Switzerland","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Switzerland","Total nights spent by non-residents","Number","Hotels and similar accommodation","19,882,606"
"2014","Switzerland","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Switzerland","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation",":"
"2014","Switzerland","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","1,041,977"
"2014","Switzerland","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Switzerland","Nights spent, total","Number","Hotels and similar accommodation","35,933,512"
"2014","Switzerland","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,672,542"
"2014","Switzerland","Nights spent, total","Number","Holiday and other short-stay accommodation",":"
"2014","Switzerland","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","2,672,542"
"2014","Montenegro","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Montenegro","Total nights spent by residents","Number","Hotels and similar accommodation",":"
"2014","Montenegro","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Montenegro","Total nights spent by residents","Number","Holiday and other short-stay accommodation",":"
"2014","Montenegro","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Montenegro","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Montenegro","Total nights spent by non-residents","Number","Hotels and similar accommodation",":"
"2014","Montenegro","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Montenegro","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation",":"
"2014","Montenegro","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Montenegro","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Montenegro","Nights spent, total","Number","Hotels and similar accommodation",":"
"2014","Montenegro","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Montenegro","Nights spent, total","Number","Holiday and other short-stay accommodation",":"
"2014","Montenegro","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Former Yugoslav Republic of Macedonia, the","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","618,865"
"2014","Former Yugoslav Republic of Macedonia, the","Total nights spent by residents","Number","Hotels and similar accommodation","257,107"
"2014","Former Yugoslav Republic of Macedonia, the","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","361,758"
"2014","Former Yugoslav Republic of Macedonia, the","Total nights spent by residents","Number","Holiday and other short-stay accommodation","313,846"
"2014","Former Yugoslav Republic of Macedonia, the","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","47,912"
"2014","Former Yugoslav Republic of Macedonia, the","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","900,148"
"2014","Former Yugoslav Republic of Macedonia, the","Total nights spent by non-residents","Number","Hotels and similar accommodation","826,623"
"2014","Former Yugoslav Republic of Macedonia, the","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","73,525"
"2014","Former Yugoslav Republic of Macedonia, the","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","63,170"
"2014","Former Yugoslav Republic of Macedonia, the","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","10,355"
"2014","Former Yugoslav Republic of Macedonia, the","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,519,013"
"2014","Former Yugoslav Republic of Macedonia, the","Nights spent, total","Number","Hotels and similar accommodation","1,083,730"
"2014","Former Yugoslav Republic of Macedonia, the","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","435,283"
"2014","Former Yugoslav Republic of Macedonia, the","Nights spent, total","Number","Holiday and other short-stay accommodation","377,016"
"2014","Former Yugoslav Republic of Macedonia, the","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","58,267"
"2014","Serbia","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,879,642"
"2014","Serbia","Total nights spent by residents","Number","Hotels and similar accommodation","2,073,042"
"2014","Serbia","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,806,600"
"2014","Serbia","Total nights spent by residents","Number","Holiday and other short-stay accommodation","1,796,148"
"2014","Serbia","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","10,452"
"2014","Serbia","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,074,680"
"2014","Serbia","Total nights spent by non-residents","Number","Hotels and similar accommodation","1,784,540"
"2014","Serbia","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","290,140"
"2014","Serbia","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","262,731"
"2014","Serbia","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","27,409"
"2014","Serbia","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5,954,322"
"2014","Serbia","Nights spent, total","Number","Hotels and similar accommodation","3,857,582"
"2014","Serbia","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,096,740"
"2014","Serbia","Nights spent, total","Number","Holiday and other short-stay accommodation","2,058,879"
"2014","Serbia","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","37,861"
"2014","Turkey","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","32,448,842"
"2014","Turkey","Total nights spent by residents","Number","Hotels and similar accommodation","32,397,362"
"2014","Turkey","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Turkey","Total nights spent by residents","Number","Holiday and other short-stay accommodation",":"
"2014","Turkey","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","51,480"
"2014","Turkey","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","97,581,075"
"2014","Turkey","Total nights spent by non-residents","Number","Hotels and similar accommodation","97,314,942"
"2014","Turkey","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Turkey","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation",":"
"2014","Turkey","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","266,133"
"2014","Turkey","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","130,029,917"
"2014","Turkey","Nights spent, total","Number","Hotels and similar accommodation","129,712,304"
"2014","Turkey","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":"
"2014","Turkey","Nights spent, total","Number","Holiday and other short-stay accommodation",":"
"2014","Turkey","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","317,613"
"2015","Belgium","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","19,528,328"
"2015","Belgium","Total nights spent by residents","Number","Hotels and similar accommodation","7,047,847"
"2015","Belgium","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","12,480,481"
"2015","Belgium","Total nights spent by residents","Number","Holiday and other short-stay accommodation","11,258,118"
"2015","Belgium","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","1,222,363"
"2015","Belgium","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","18,852,087"
"2015","Belgium","Total nights spent by non-residents","Number","Hotels and similar accommodation","12,034,552"
"2015","Belgium","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6,817,535"
"2015","Belgium","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","5,079,038"
"2015","Belgium","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","1,738,497"
"2015","Belgium","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","38,380,415"
"2015","Belgium","Nights spent, total","Number","Hotels and similar accommodation","19,082,399"
"2015","Belgium","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","19,298,016"
"2015","Belgium","Nights spent, total","Number","Holiday and other short-stay accommodation","16,337,156"
"2015","Belgium","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","2,960,860"
"2015","Bulgaria","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","8,045,535"
"2015","Bulgaria","Total nights spent by residents","Number","Hotels and similar accommodation","6,559,421"
"2015","Bulgaria","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,486,114"
"2015","Bulgaria","Total nights spent by residents","Number","Holiday and other short-stay accommodation","1,448,473"
"2015","Bulgaria","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","37,641"
"2015","Bulgaria","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","13,352,281"
"2015","Bulgaria","Total nights spent by non-residents","Number","Hotels and similar accommodation","13,095,720"
"2015","Bulgaria","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","256,561"
"2015","Bulgaria","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","254,372"
"2015","Bulgaria","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","2,189"
"2015","Bulgaria","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","21,397,816"
"2015","Bulgaria","Nights spent, total","Number","Hotels and similar accommodation","19,655,141"
"2015","Bulgaria","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,742,675"
"2015","Bulgaria","Nights spent, total","Number","Holiday and other short-stay accommodation","1,702,845"
"2015","Bulgaria","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","39,830"
"2015","Czech Republic","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","23,807,391"
"2015","Czech Republic","Total nights spent by residents","Number","Hotels and similar accommodation","13,290,176"
"2015","Czech Republic","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","10,517,215"
"2015","Czech Republic","Total nights spent by residents","Number","Holiday and other short-stay accommodation","8,286,637"
"2015","Czech Republic","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","2,230,578"
"2015","Czech Republic","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","23,286,515"
