"TIME","GEO","NACE_R2","AGE","WSTATUS","UNIT","Value"
"2016","Romania","Total - all NACE activities","From 35 to 44 years","Contributing family workers","Thousand","131.9"
"2016","Romania","Total - all NACE activities","From 35 to 44 years","No response","Thousand",":"
"2016","Romania","Total - all NACE activities","From 45 to 54 years","Employed persons","Thousand","2,089.0"
"2016","Romania","Total - all NACE activities","From 45 to 54 years","Employees","Thousand","1,618.3"
"2016","Romania","Total - all NACE activities","From 45 to 54 years","Self-employed persons","Thousand","368.2"
"2016","Romania","Total - all NACE activities","From 45 to 54 years","Contributing family workers","Thousand","102.5"
"2016","Romania","Total - all NACE activities","From 45 to 54 years","No response","Thousand",":"
"2016","Romania","Air transport","From 15 to 24 years","Employed persons","Thousand",":"
"2016","Romania","Air transport","From 15 to 24 years","Employees","Thousand",":"
"2016","Romania","Air transport","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Romania","Air transport","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Romania","Air transport","From 15 to 24 years","No response","Thousand",":"
"2016","Romania","Air transport","From 25 to 34 years","Employed persons","Thousand",":"
"2016","Romania","Air transport","From 25 to 34 years","Employees","Thousand",":"
"2016","Romania","Air transport","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Romania","Air transport","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Romania","Air transport","From 25 to 34 years","No response","Thousand",":"
"2016","Romania","Air transport","From 35 to 44 years","Employed persons","Thousand",":"
"2016","Romania","Air transport","From 35 to 44 years","Employees","Thousand",":"
"2016","Romania","Air transport","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Romania","Air transport","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Romania","Air transport","From 35 to 44 years","No response","Thousand",":"
"2016","Romania","Air transport","From 45 to 54 years","Employed persons","Thousand",":"
"2016","Romania","Air transport","From 45 to 54 years","Employees","Thousand",":"
"2016","Romania","Air transport","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Romania","Air transport","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Romania","Air transport","From 45 to 54 years","No response","Thousand",":"
"2016","Romania","Accommodation and food service activities","From 15 to 24 years","Employed persons","Thousand","24.8"
"2016","Romania","Accommodation and food service activities","From 15 to 24 years","Employees","Thousand","24.4"
"2016","Romania","Accommodation and food service activities","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Romania","Accommodation and food service activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Romania","Accommodation and food service activities","From 15 to 24 years","No response","Thousand",":"
"2016","Romania","Accommodation and food service activities","From 25 to 34 years","Employed persons","Thousand","75.5"
"2016","Romania","Accommodation and food service activities","From 25 to 34 years","Employees","Thousand","73.8"
"2016","Romania","Accommodation and food service activities","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Romania","Accommodation and food service activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Romania","Accommodation and food service activities","From 25 to 34 years","No response","Thousand",":"
"2016","Romania","Accommodation and food service activities","From 35 to 44 years","Employed persons","Thousand","54.4"
"2016","Romania","Accommodation and food service activities","From 35 to 44 years","Employees","Thousand","52.0"
"2016","Romania","Accommodation and food service activities","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Romania","Accommodation and food service activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Romania","Accommodation and food service activities","From 35 to 44 years","No response","Thousand",":"
"2016","Romania","Accommodation and food service activities","From 45 to 54 years","Employed persons","Thousand","37.5"
"2016","Romania","Accommodation and food service activities","From 45 to 54 years","Employees","Thousand","35.4"
"2016","Romania","Accommodation and food service activities","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Romania","Accommodation and food service activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Romania","Accommodation and food service activities","From 45 to 54 years","No response","Thousand",":"
"2016","Romania","Accommodation","From 15 to 24 years","Employed persons","Thousand",":"
"2016","Romania","Accommodation","From 15 to 24 years","Employees","Thousand",":"
"2016","Romania","Accommodation","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Romania","Accommodation","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Romania","Accommodation","From 15 to 24 years","No response","Thousand",":"
"2016","Romania","Accommodation","From 25 to 34 years","Employed persons","Thousand","16.7"
"2016","Romania","Accommodation","From 25 to 34 years","Employees","Thousand","16.3"
"2016","Romania","Accommodation","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Romania","Accommodation","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Romania","Accommodation","From 25 to 34 years","No response","Thousand",":"
"2016","Romania","Accommodation","From 35 to 44 years","Employed persons","Thousand","11.4"
"2016","Romania","Accommodation","From 35 to 44 years","Employees","Thousand","11.4"
"2016","Romania","Accommodation","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Romania","Accommodation","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Romania","Accommodation","From 35 to 44 years","No response","Thousand",":"
"2016","Romania","Accommodation","From 45 to 54 years","Employed persons","Thousand","10.4"
"2016","Romania","Accommodation","From 45 to 54 years","Employees","Thousand","10.3"
"2016","Romania","Accommodation","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Romania","Accommodation","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Romania","Accommodation","From 45 to 54 years","No response","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Employed persons","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Employees","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","No response","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Employed persons","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Employees","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","No response","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employed persons","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employees","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","No response","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employed persons","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employees","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Romania","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","No response","Thousand",":"
"2016","Slovenia","Total - all NACE activities","From 15 to 24 years","Employed persons","Thousand","57.6"
"2016","Slovenia","Total - all NACE activities","From 15 to 24 years","Employees","Thousand","52.6"
"2016","Slovenia","Total - all NACE activities","From 15 to 24 years","Self-employed persons","Thousand","1.1"
"2016","Slovenia","Total - all NACE activities","From 15 to 24 years","Contributing family workers","Thousand","3.9"
"2016","Slovenia","Total - all NACE activities","From 15 to 24 years","No response","Thousand",":"
"2016","Slovenia","Total - all NACE activities","From 25 to 34 years","Employed persons","Thousand","211.1"
"2016","Slovenia","Total - all NACE activities","From 25 to 34 years","Employees","Thousand","192.1"
"2016","Slovenia","Total - all NACE activities","From 25 to 34 years","Self-employed persons","Thousand","17.0"
"2016","Slovenia","Total - all NACE activities","From 25 to 34 years","Contributing family workers","Thousand","2.0"
"2016","Slovenia","Total - all NACE activities","From 25 to 34 years","No response","Thousand",":"
"2016","Slovenia","Total - all NACE activities","From 35 to 44 years","Employed persons","Thousand","267.6"
"2016","Slovenia","Total - all NACE activities","From 35 to 44 years","Employees","Thousand","233.4"
"2016","Slovenia","Total - all NACE activities","From 35 to 44 years","Self-employed persons","Thousand","32.3"
"2016","Slovenia","Total - all NACE activities","From 35 to 44 years","Contributing family workers","Thousand","1.9"
"2016","Slovenia","Total - all NACE activities","From 35 to 44 years","No response","Thousand",":"
"2016","Slovenia","Total - all NACE activities","From 45 to 54 years","Employed persons","Thousand","253.5"
"2016","Slovenia","Total - all NACE activities","From 45 to 54 years","Employees","Thousand","214.3"
"2016","Slovenia","Total - all NACE activities","From 45 to 54 years","Self-employed persons","Thousand","35.3"
"2016","Slovenia","Total - all NACE activities","From 45 to 54 years","Contributing family workers","Thousand","3.9"
"2016","Slovenia","Total - all NACE activities","From 45 to 54 years","No response","Thousand",":"
"2016","Slovenia","Air transport","From 15 to 24 years","Employed persons","Thousand",":"
"2016","Slovenia","Air transport","From 15 to 24 years","Employees","Thousand",":"
"2016","Slovenia","Air transport","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Air transport","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Air transport","From 15 to 24 years","No response","Thousand",":"
"2016","Slovenia","Air transport","From 25 to 34 years","Employed persons","Thousand",":"
"2016","Slovenia","Air transport","From 25 to 34 years","Employees","Thousand",":"
"2016","Slovenia","Air transport","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Air transport","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Air transport","From 25 to 34 years","No response","Thousand",":"
"2016","Slovenia","Air transport","From 35 to 44 years","Employed persons","Thousand",":"
"2016","Slovenia","Air transport","From 35 to 44 years","Employees","Thousand",":"
"2016","Slovenia","Air transport","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Air transport","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Air transport","From 35 to 44 years","No response","Thousand",":"
"2016","Slovenia","Air transport","From 45 to 54 years","Employed persons","Thousand",":"
"2016","Slovenia","Air transport","From 45 to 54 years","Employees","Thousand",":"
"2016","Slovenia","Air transport","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Air transport","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Air transport","From 45 to 54 years","No response","Thousand",":"
"2016","Slovenia","Accommodation and food service activities","From 15 to 24 years","Employed persons","Thousand","7.8"
"2016","Slovenia","Accommodation and food service activities","From 15 to 24 years","Employees","Thousand","7.8"
"2016","Slovenia","Accommodation and food service activities","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Accommodation and food service activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Accommodation and food service activities","From 15 to 24 years","No response","Thousand",":"
"2016","Slovenia","Accommodation and food service activities","From 25 to 34 years","Employed persons","Thousand","13.7"
"2016","Slovenia","Accommodation and food service activities","From 25 to 34 years","Employees","Thousand","12.1"
"2016","Slovenia","Accommodation and food service activities","From 25 to 34 years","Self-employed persons","Thousand","1.4"
"2016","Slovenia","Accommodation and food service activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Accommodation and food service activities","From 25 to 34 years","No response","Thousand",":"
"2016","Slovenia","Accommodation and food service activities","From 35 to 44 years","Employed persons","Thousand","8.7"
"2016","Slovenia","Accommodation and food service activities","From 35 to 44 years","Employees","Thousand","6.8"
"2016","Slovenia","Accommodation and food service activities","From 35 to 44 years","Self-employed persons","Thousand","1.8"
"2016","Slovenia","Accommodation and food service activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Accommodation and food service activities","From 35 to 44 years","No response","Thousand",":"
"2016","Slovenia","Accommodation and food service activities","From 45 to 54 years","Employed persons","Thousand","7.2"
"2016","Slovenia","Accommodation and food service activities","From 45 to 54 years","Employees","Thousand","5.5"
"2016","Slovenia","Accommodation and food service activities","From 45 to 54 years","Self-employed persons","Thousand","1.7"
"2016","Slovenia","Accommodation and food service activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Accommodation and food service activities","From 45 to 54 years","No response","Thousand",":"
"2016","Slovenia","Accommodation","From 15 to 24 years","Employed persons","Thousand","1.1"
"2016","Slovenia","Accommodation","From 15 to 24 years","Employees","Thousand","1.1"
"2016","Slovenia","Accommodation","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Accommodation","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Accommodation","From 15 to 24 years","No response","Thousand",":"
"2016","Slovenia","Accommodation","From 25 to 34 years","Employed persons","Thousand","3.2"
"2016","Slovenia","Accommodation","From 25 to 34 years","Employees","Thousand","3.1"
"2016","Slovenia","Accommodation","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Accommodation","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Accommodation","From 25 to 34 years","No response","Thousand",":"
"2016","Slovenia","Accommodation","From 35 to 44 years","Employed persons","Thousand","2.1"
"2016","Slovenia","Accommodation","From 35 to 44 years","Employees","Thousand","1.7"
"2016","Slovenia","Accommodation","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Accommodation","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Accommodation","From 35 to 44 years","No response","Thousand",":"
"2016","Slovenia","Accommodation","From 45 to 54 years","Employed persons","Thousand","1.5"
"2016","Slovenia","Accommodation","From 45 to 54 years","Employees","Thousand","1.5"
"2016","Slovenia","Accommodation","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Accommodation","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Accommodation","From 45 to 54 years","No response","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Employed persons","Thousand","0.6"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Employees","Thousand","0.6"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","No response","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Employed persons","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Employees","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","No response","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employed persons","Thousand","0.9"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employees","Thousand","0.6"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","No response","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employed persons","Thousand","0.5"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employees","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Slovenia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","No response","Thousand",":"
"2016","Slovakia","Total - all NACE activities","From 15 to 24 years","Employed persons","Thousand","160.3"
"2016","Slovakia","Total - all NACE activities","From 15 to 24 years","Employees","Thousand","147.4"
"2016","Slovakia","Total - all NACE activities","From 15 to 24 years","Self-employed persons","Thousand","12.7"
"2016","Slovakia","Total - all NACE activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Total - all NACE activities","From 15 to 24 years","No response","Thousand",":"
"2016","Slovakia","Total - all NACE activities","From 25 to 34 years","Employed persons","Thousand","630.2"
"2016","Slovakia","Total - all NACE activities","From 25 to 34 years","Employees","Thousand","548.1"
"2016","Slovakia","Total - all NACE activities","From 25 to 34 years","Self-employed persons","Thousand","81.8"
"2016","Slovakia","Total - all NACE activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Total - all NACE activities","From 25 to 34 years","No response","Thousand",":"
"2016","Slovakia","Total - all NACE activities","From 35 to 44 years","Employed persons","Thousand","727.2"
"2016","Slovakia","Total - all NACE activities","From 35 to 44 years","Employees","Thousand","605.2"
"2016","Slovakia","Total - all NACE activities","From 35 to 44 years","Self-employed persons","Thousand","121.0"
"2016","Slovakia","Total - all NACE activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Total - all NACE activities","From 35 to 44 years","No response","Thousand",":"
"2016","Slovakia","Total - all NACE activities","From 45 to 54 years","Employed persons","Thousand","592.8"
"2016","Slovakia","Total - all NACE activities","From 45 to 54 years","Employees","Thousand","489.7"
"2016","Slovakia","Total - all NACE activities","From 45 to 54 years","Self-employed persons","Thousand","102.6"
"2016","Slovakia","Total - all NACE activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Total - all NACE activities","From 45 to 54 years","No response","Thousand",":"
"2016","Slovakia","Air transport","From 15 to 24 years","Employed persons","Thousand",":"
"2016","Slovakia","Air transport","From 15 to 24 years","Employees","Thousand",":"
"2016","Slovakia","Air transport","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Air transport","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Air transport","From 15 to 24 years","No response","Thousand",":"
"2016","Slovakia","Air transport","From 25 to 34 years","Employed persons","Thousand",":"
"2016","Slovakia","Air transport","From 25 to 34 years","Employees","Thousand",":"
"2016","Slovakia","Air transport","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Air transport","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Air transport","From 25 to 34 years","No response","Thousand",":"
"2016","Slovakia","Air transport","From 35 to 44 years","Employed persons","Thousand",":"
"2016","Slovakia","Air transport","From 35 to 44 years","Employees","Thousand",":"
"2016","Slovakia","Air transport","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Air transport","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Air transport","From 35 to 44 years","No response","Thousand",":"
"2016","Slovakia","Air transport","From 45 to 54 years","Employed persons","Thousand",":"
"2016","Slovakia","Air transport","From 45 to 54 years","Employees","Thousand",":"
"2016","Slovakia","Air transport","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Air transport","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Air transport","From 45 to 54 years","No response","Thousand",":"
"2016","Slovakia","Accommodation and food service activities","From 15 to 24 years","Employed persons","Thousand","15.9"
"2016","Slovakia","Accommodation and food service activities","From 15 to 24 years","Employees","Thousand","15.6"
"2016","Slovakia","Accommodation and food service activities","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Accommodation and food service activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Accommodation and food service activities","From 15 to 24 years","No response","Thousand",":"
"2016","Slovakia","Accommodation and food service activities","From 25 to 34 years","Employed persons","Thousand","38.6"
"2016","Slovakia","Accommodation and food service activities","From 25 to 34 years","Employees","Thousand","35.1"
"2016","Slovakia","Accommodation and food service activities","From 25 to 34 years","Self-employed persons","Thousand","3.3"
"2016","Slovakia","Accommodation and food service activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Accommodation and food service activities","From 25 to 34 years","No response","Thousand",":"
"2016","Slovakia","Accommodation and food service activities","From 35 to 44 years","Employed persons","Thousand","26.6"
"2016","Slovakia","Accommodation and food service activities","From 35 to 44 years","Employees","Thousand","21.7"
"2016","Slovakia","Accommodation and food service activities","From 35 to 44 years","Self-employed persons","Thousand","4.5"
"2016","Slovakia","Accommodation and food service activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Accommodation and food service activities","From 35 to 44 years","No response","Thousand",":"
"2016","Slovakia","Accommodation and food service activities","From 45 to 54 years","Employed persons","Thousand","19.7"
"2016","Slovakia","Accommodation and food service activities","From 45 to 54 years","Employees","Thousand","14.0"
"2016","Slovakia","Accommodation and food service activities","From 45 to 54 years","Self-employed persons","Thousand","5.3"
"2016","Slovakia","Accommodation and food service activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Accommodation and food service activities","From 45 to 54 years","No response","Thousand",":"
"2016","Slovakia","Accommodation","From 15 to 24 years","Employed persons","Thousand","3.9"
"2016","Slovakia","Accommodation","From 15 to 24 years","Employees","Thousand","3.9"
"2016","Slovakia","Accommodation","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Accommodation","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Accommodation","From 15 to 24 years","No response","Thousand",":"
"2016","Slovakia","Accommodation","From 25 to 34 years","Employed persons","Thousand","11.0"
"2016","Slovakia","Accommodation","From 25 to 34 years","Employees","Thousand","10.0"
"2016","Slovakia","Accommodation","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Accommodation","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Accommodation","From 25 to 34 years","No response","Thousand",":"
"2016","Slovakia","Accommodation","From 35 to 44 years","Employed persons","Thousand","6.7"
"2016","Slovakia","Accommodation","From 35 to 44 years","Employees","Thousand","5.8"
"2016","Slovakia","Accommodation","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Accommodation","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Accommodation","From 35 to 44 years","No response","Thousand",":"
"2016","Slovakia","Accommodation","From 45 to 54 years","Employed persons","Thousand","5.1"
"2016","Slovakia","Accommodation","From 45 to 54 years","Employees","Thousand","3.8"
"2016","Slovakia","Accommodation","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Accommodation","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Accommodation","From 45 to 54 years","No response","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Employed persons","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Employees","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","No response","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Employed persons","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Employees","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","No response","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employed persons","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employees","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","No response","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employed persons","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employees","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Self-employed persons","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Slovakia","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","No response","Thousand",":"
"2016","Finland","Total - all NACE activities","From 15 to 24 years","Employed persons","Thousand","257.9"
"2016","Finland","Total - all NACE activities","From 15 to 24 years","Employees","Thousand","245.5"
"2016","Finland","Total - all NACE activities","From 15 to 24 years","Self-employed persons","Thousand","9.0"
"2016","Finland","Total - all NACE activities","From 15 to 24 years","Contributing family workers","Thousand","3.4"
"2016","Finland","Total - all NACE activities","From 15 to 24 years","No response","Thousand",":"
"2016","Finland","Total - all NACE activities","From 25 to 34 years","Employed persons","Thousand","524.3"
"2016","Finland","Total - all NACE activities","From 25 to 34 years","Employees","Thousand","475.1"
"2016","Finland","Total - all NACE activities","From 25 to 34 years","Self-employed persons","Thousand","48.1"
"2016","Finland","Total - all NACE activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Finland","Total - all NACE activities","From 25 to 34 years","No response","Thousand",":"
"2016","Finland","Total - all NACE activities","From 35 to 44 years","Employed persons","Thousand","548.2"
"2016","Finland","Total - all NACE activities","From 35 to 44 years","Employees","Thousand","479.3"
"2016","Finland","Total - all NACE activities","From 35 to 44 years","Self-employed persons","Thousand","68.2"
"2016","Finland","Total - all NACE activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2016","Finland","Total - all NACE activities","From 35 to 44 years","No response","Thousand",":"
"2016","Finland","Total - all NACE activities","From 45 to 54 years","Employed persons","Thousand","595.8"
"2016","Finland","Total - all NACE activities","From 45 to 54 years","Employees","Thousand","502.7"
"2016","Finland","Total - all NACE activities","From 45 to 54 years","Self-employed persons","Thousand","92.7"
"2016","Finland","Total - all NACE activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2016","Finland","Total - all NACE activities","From 45 to 54 years","No response","Thousand",":"
"2016","Finland","Air transport","From 15 to 24 years","Employed persons","Thousand",":"
"2016","Finland","Air transport","From 15 to 24 years","Employees","Thousand",":"
"2016","Finland","Air transport","From 15 to 24 years","Self-employed persons","Thousand",":"
"2016","Finland","Air transport","From 15 to 24 years","Contributing family workers","Thousand",":"
"2016","Finland","Air transport","From 15 to 24 years","No response","Thousand",":"
"2016","Finland","Air transport","From 25 to 34 years","Employed persons","Thousand",":"
"2016","Finland","Air transport","From 25 to 34 years","Employees","Thousand",":"
"2016","Finland","Air transport","From 25 to 34 years","Self-employed persons","Thousand",":"
"2016","Finland","Air transport","From 25 to 34 years","Contributing family workers","Thousand",":"
"2016","Finland","Air transport","From 25 to 34 years","No response","Thousand",":"
"2016","Finland","Air transport","From 35 to 44 years","Employed persons","Thousand",":"
"2016","Finland","Air transport","From 35 to 44 years","Employees","Thousand",":"
